pk_l2;pk_l3;un_pk_l3;un_code_l3;classificationDesc;classificationType;typeCode;desc_l3;updateMark;updateMark_TZ
G-LVL02-IDX-0964;G-LVL03-IDX-5112;HS-C-820510;820510;HS;Goods;C;"Tools, hand; drilling, threading or tapping tools";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5113;HS-C-820520;820520;HS;Goods;C;"Tools, hand; hammers and sledge hammers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5114;HS-C-820530;820530;HS;Goods;C;"Tools, hand; planes, chisels, gauges and similar cutting tools for working wood";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5115;HS-C-820540;820540;HS;Goods;C;"Tools, hand; screwdrivers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5116;HS-C-820551;820551;HS;Goods;C;"Tools, hand; household tools";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5117;HS-C-820559;820559;HS;Goods;C;"Tools, hand; other hand tools (including glaziers diamonds), excluding household tools, drilling, threading or tapping tools, hammers and sledge hammers, planes, chisels, gouges and similar cutting tools for working wood, and screwdrivers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5118;HS-C-820560;820560;HS;Goods;C;"Tools, hand; blow lamps";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5119;HS-C-820570;820570;HS;Goods;C;"Tools, hand; vices, clamps and the like";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5120;HS-C-820580;820580;HS;Goods;C;"Anvils; portable forges; hand/pedal-operated grinding wheels with frameworks";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0964;G-LVL03-IDX-5121;HS-C-820590;820590;HS;Goods;C;"Tools, hand; n.e.c. in heading 8205, including anvils, portable forges, hand or pedal-operated grinding wheels with frameworks, and sets of articles of two or more of the subheadings in heading 8205";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0965;G-LVL03-IDX-5122;HS-C-820600;820600;HS;Goods;C;"Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5123;HS-C-820711;820711;HS;Goods;C;Rock drilling, boring heads of sintered metal, carbid;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5124;HS-C-820712;820712;HS;Goods;C;Rock drilling or earth boring tools except carbide;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5125;HS-C-820713;820713;HS;Goods;C;"Tools, interchangeable; rock drilling or earth boring tools, with working part of cermets, whether or not power operated";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5126;HS-C-820719;820719;HS;Goods;C;"Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5127;HS-C-820720;820720;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), dies for drawing or extruding metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5128;HS-C-820730;820730;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for pressing, stamping or punching";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5129;HS-C-820740;820740;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for tapping or threading";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5130;HS-C-820750;820750;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for drilling (other than rock)";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5131;HS-C-820760;820760;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for boring or broaching";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5132;HS-C-820770;820770;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for milling";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5133;HS-C-820780;820780;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for turning";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0966;G-LVL03-IDX-5134;HS-C-820790;820790;HS;Goods;C;"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.c. in heading no. 8207";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0967;G-LVL03-IDX-5135;HS-C-820810;820810;HS;Goods;C;"Tools; knives and cutting blades, for machines or for mechanical appliances, for metal working";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0967;G-LVL03-IDX-5136;HS-C-820820;820820;HS;Goods;C;"Tools; knives and cutting blades, for wood working machines or mechanical appliances";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0967;G-LVL03-IDX-5137;HS-C-820830;820830;HS;Goods;C;"Tools; knives and cutting blades, for kitchen appliances or for machines used by the food industry";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0967;G-LVL03-IDX-5138;HS-C-820840;820840;HS;Goods;C;"Tools; knives and cutting blades, for agricultural, horticultural or forestry machines or mechanical appliances";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0967;G-LVL03-IDX-5139;HS-C-820890;820890;HS;Goods;C;"Tools; knives and cutting blades, for machines or mechanical appliances, n.e.c. in heading no. 8208";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0968;G-LVL03-IDX-5140;HS-C-820900;820900;HS;Goods;C;"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0969;G-LVL03-IDX-5141;HS-C-821000;821000;HS;Goods;C;"Tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0970;G-LVL03-IDX-5142;HS-C-821110;821110;HS;Goods;C;"Knives; with cutting blades, serrated or not (including pruning knives), sets of assorted articles, excluding knives and blades of heading no. 8208";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0970;G-LVL03-IDX-5143;HS-C-821191;821191;HS;Goods;C;"Knives; table knives, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0970;G-LVL03-IDX-5144;HS-C-821192;821192;HS;Goods;C;"Knives; having fixed cutting blades, (other than table knives), serrated or not, excluding knives and blades of heading no. 8208";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0970;G-LVL03-IDX-5145;HS-C-821193;821193;HS;Goods;C;"Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0970;G-LVL03-IDX-5146;HS-C-821194;821194;HS;Goods;C;"Blades; cutting, serrated or not, excluding those of heading no. 8208";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0970;G-LVL03-IDX-5147;HS-C-821195;821195;HS;Goods;C;"Knives; with handles of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0971;G-LVL03-IDX-5148;HS-C-821210;821210;HS;Goods;C;Razors;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0971;G-LVL03-IDX-5149;HS-C-821220;821220;HS;Goods;C;"Razors; safety razor blades, including razor blade blanks in strips";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0971;G-LVL03-IDX-5150;HS-C-821290;821290;HS;Goods;C;"Razors; parts n.e.c. in heading no. 8212";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0972;G-LVL03-IDX-5151;HS-C-821300;821300;HS;Goods;C;"Scissors; tailors' shears, similar shears and blades therefore";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0973;G-LVL03-IDX-5152;HS-C-821410;821410;HS;Goods;C;"Cutlery; paper knives, letter openers, erasing knives, pencil sharpeners and blades therefore";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0973;G-LVL03-IDX-5153;HS-C-821420;821420;HS;Goods;C;"Manicure or pedicure sets and instruments; (including nail files)";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0973;G-LVL03-IDX-5154;HS-C-821490;821490;HS;Goods;C;"Cutlery; hair clippers and mincing knives";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0974;G-LVL03-IDX-5155;HS-C-821510;821510;HS;Goods;C;"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), with at least one article plated with precious metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0974;G-LVL03-IDX-5156;HS-C-821520;821520;HS;Goods;C;"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0974;G-LVL03-IDX-5157;HS-C-821591;821591;HS;Goods;C;"Cutlery; (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), plated with precious metal, not in sets";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0974;G-LVL03-IDX-5158;HS-C-821599;821599;HS;Goods;C;"Cutlery; other than plated with precious metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5159;HS-C-830110;830110;HS;Goods;C;"Padlocks; (key, combination or electrically operated), of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5160;HS-C-830120;830120;HS;Goods;C;"Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5161;HS-C-830130;830130;HS;Goods;C;"Locks; of a kind used for furniture (key, combination or electrically operated), of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5162;HS-C-830140;830140;HS;Goods;C;"Locks; (other than those for motor vehicles or furniture), (key, combination or electrically operated), of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5163;HS-C-830150;830150;HS;Goods;C;"Clasps and frames with clasps; incorporating locks, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5164;HS-C-830160;830160;HS;Goods;C;"Locks; parts of padlocks, locks, clasps and frames with clasps incorporating locks, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0975;G-LVL03-IDX-5165;HS-C-830170;830170;HS;Goods;C;"Keys; presented separately, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5166;HS-C-830210;830210;HS;Goods;C;"Hinges; suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5167;HS-C-830220;830220;HS;Goods;C;"Castors; with mountings, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5168;HS-C-830230;830230;HS;Goods;C;"Mountings, fittings and similar articles; for motor vehicles, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5169;HS-C-830241;830241;HS;Goods;C;"Mountings, fittings and similar articles; of base metal, suitable for buildings";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5170;HS-C-830242;830242;HS;Goods;C;"Mountings, fittings and similar articles; suitable for furniture of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5171;HS-C-830249;830249;HS;Goods;C;"Mountings, fittings and similar articles; suitable for other than buildings or furniture, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5172;HS-C-830250;830250;HS;Goods;C;Hat-racks, hat-pegs, brackets and similar fixtures, of base metal;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0976;G-LVL03-IDX-5173;HS-C-830260;830260;HS;Goods;C;"Automatic door closures; of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0977;G-LVL03-IDX-5174;HS-C-830300;830300;HS;Goods;C;"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0978;G-LVL03-IDX-5175;HS-C-830400;830400;HS;Goods;C;"Office equipment; filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture of heading no. 9403";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0979;G-LVL03-IDX-5176;HS-C-830510;830510;HS;Goods;C;"Stationery; fittings for loose-leaf binders or files, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0979;G-LVL03-IDX-5177;HS-C-830520;830520;HS;Goods;C;"Stationery; staples in strips, (e.g. for offices, upholstery, packaging), of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0979;G-LVL03-IDX-5178;HS-C-830590;830590;HS;Goods;C;"Stationery; letter clips, letter corners, paper clips, indexing tags and similar office articles, including parts, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0980;G-LVL03-IDX-5179;HS-C-830610;830610;HS;Goods;C;"Bells, gongs and the like; non-electric, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0980;G-LVL03-IDX-5180;HS-C-830621;830621;HS;Goods;C;"Statuettes and other ornaments; of base metal plated with precious metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0980;G-LVL03-IDX-5181;HS-C-830629;830629;HS;Goods;C;"Statuettes and other ornaments; of base metal other than plated with precious metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0980;G-LVL03-IDX-5182;HS-C-830630;830630;HS;Goods;C;"Photograph, picture or similar frames, mirrors; of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0981;G-LVL03-IDX-5183;HS-C-830710;830710;HS;Goods;C;"Tubing; flexible, with or without fittings, of iron or steel";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0981;G-LVL03-IDX-5184;HS-C-830790;830790;HS;Goods;C;"Tubing; flexible, with or without fittings of base metal, other than those of iron or steel";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0982;G-LVL03-IDX-5185;HS-C-830810;830810;HS;Goods;C;"Hooks, eyes and eyelets; of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0982;G-LVL03-IDX-5186;HS-C-830820;830820;HS;Goods;C;"Rivets; tubular or bifurcated, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0982;G-LVL03-IDX-5187;HS-C-830890;830890;HS;Goods;C;"Clasps, frames with clasps, buckles, buckle clasps; of base metal, of a kind used for clothing & accessories, footwear, jewellery, wrist-watches, books, awnings, leather goods, travel goods, saddlery etc, including parts";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0983;G-LVL03-IDX-5188;HS-C-830910;830910;HS;Goods;C;"Stoppers; corks, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0983;G-LVL03-IDX-5189;HS-C-830990;830990;HS;Goods;C;"Stoppers; caps and lids, of base metal";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0984;G-LVL03-IDX-5190;HS-C-831000;831000;HS;Goods;C;"Sign plates, name-plates, address-plates and similar plates, numbers, letters and other symbols; of base metal, excluding those of heading no. 9405";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0985;G-LVL03-IDX-5191;HS-C-831110;831110;HS;Goods;C;"Electrodes; coated, of base metal, for electric arc-welding";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0985;G-LVL03-IDX-5192;HS-C-831120;831120;HS;Goods;C;"Wire; cored, of base metal, for electric arc-welding";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0985;G-LVL03-IDX-5193;HS-C-831130;831130;HS;Goods;C;"Rods and wire; coated rods and cored wire, of base metal, for soldering, brazing or welding by flame";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0985;G-LVL03-IDX-5194;HS-C-831190;831190;HS;Goods;C;"Wires, rods, tubes, plates, electrodes of base metal or metal carbides; of a kind used for soldering, brazing, welding; wires and rods for metal spraying; n.e.c. in item no. 8311";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0986;G-LVL03-IDX-5195;HS-C-840110;840110;HS;Goods;C;Nuclear reactors;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0986;G-LVL03-IDX-5196;HS-C-840120;840120;HS;Goods;C;"Machinery and apparatus; for isotopic separation, and parts thereof";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0986;G-LVL03-IDX-5197;HS-C-840130;840130;HS;Goods;C;"Fuel elements (cartridges); non-irradiated";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0986;G-LVL03-IDX-5198;HS-C-840140;840140;HS;Goods;C;"Nuclear reactors; parts thereof";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0987;G-LVL03-IDX-5199;HS-C-840211;840211;HS;Goods;C;"Boilers; watertube boilers with a steam production exceeding 45t per hour";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0987;G-LVL03-IDX-5200;HS-C-840212;840212;HS;Goods;C;"Boilers; watertube boilers with a steam production not exceeding 45t per hour";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0987;G-LVL03-IDX-5201;HS-C-840219;840219;HS;Goods;C;"Boilers; vapour generating boilers, including hybrid boilers n.e.c. in heading no. 8402";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0987;G-LVL03-IDX-5202;HS-C-840220;840220;HS;Goods;C;"Boilers; super-heated water boilers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0987;G-LVL03-IDX-5203;HS-C-840290;840290;HS;Goods;C;"Boilers; parts of steam or other vapour generating boilers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0988;G-LVL03-IDX-5204;HS-C-840310;840310;HS;Goods;C;"Boilers; central heating boilers (excluding those of heading no. 8402)";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0988;G-LVL03-IDX-5205;HS-C-840390;840390;HS;Goods;C;"Boilers; parts of central heating boilers (excluding those of heading no. 8402)";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0989;G-LVL03-IDX-5206;HS-C-840410;840410;HS;Goods;C;"Boilers; auxiliary plant, for use with boilers of heading no. 8402 or 8403 (e.g. economisers, super-heaters, soot removers, gas recoverers)";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0989;G-LVL03-IDX-5207;HS-C-840420;840420;HS;Goods;C;"Boilers; condensers, for steam or other vapour power units";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0989;G-LVL03-IDX-5208;HS-C-840490;840490;HS;Goods;C;"Boilers; parts of auxiliary plant, for use with boilers of heading no. 8402 and 8403 and parts of condensers for steam or other vapour power units";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0990;G-LVL03-IDX-5209;HS-C-840510;840510;HS;Goods;C;"Generators; producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0990;G-LVL03-IDX-5210;HS-C-840590;840590;HS;Goods;C;"Generators; parts of producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0991;G-LVL03-IDX-5211;HS-C-840610;840610;HS;Goods;C;"Turbines; steam and other vapour turbines, for marine propulsion";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0991;G-LVL03-IDX-5212;HS-C-840611;840611;HS;Goods;C;Steam and vapour turbines for marine propulsion;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0991;G-LVL03-IDX-5213;HS-C-840619;840619;HS;Goods;C;Steam and vapour turbines nes;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0991;G-LVL03-IDX-5214;HS-C-840681;840681;HS;Goods;C;"Turbines; steam and other vapour turbines, (for other than marine propulsion), of an output exceeding 40MW";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0991;G-LVL03-IDX-5215;HS-C-840682;840682;HS;Goods;C;"Turbines; steam and other vapour turbines, (for other than marine propulsion), of an output not exceeding 40MW";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0991;G-LVL03-IDX-5216;HS-C-840690;840690;HS;Goods;C;"Turbines; parts of steam and other vapour turbines";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0992;G-LVL03-IDX-5217;HS-C-840710;840710;HS;Goods;C;"Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines";2023-06-27 13:59:10;Eastern Standard Time
